# RNG values from fpga-serial provider
# Format: timestamp_ms,random_value
1752019999109,0.2470588235
1752019999134,1.0000000000
1752019999159,0.8745098039
1752019999184,0.8745098039
1752019999210,1.0000000000
1752019999235,1.0000000000
1752019999260,1.0000000000
1752019999286,0.8745098039
1752019999312,1.0000000000
1752019999340,1.0000000000
1752019999367,1.0000000000
1752019999395,0.8745098039
1752019999422,0.9372549020
1752019999449,1.0000000000
1752019999475,1.0000000000
1752019999501,0.8745098039
1752019999526,0.4980392157
1752019999551,0.9372549020
1752019999576,1.0000000000
1752019999602,0.7490196078
1752019999628,0.4980392157
1752019999654,1.0000000000
1752019999680,0.8745098039
1752019999705,1.0000000000
1752019999732,0.8745098039
1752019999757,1.0000000000
1752019999784,1.0000000000
1752019999812,0.7490196078
1752019999840,1.0000000000
1752019999867,0.7490196078
1752019999895,0.8745098039
1752019999922,1.0000000000
1752019999948,0.9372549020
1752019999976,0.8745098039
1752020000008,0.8117647059
1752020000035,0.8117647059
1752020000062,1.0000000000
1752020000088,0.8745098039
1752020000115,0.8117647059
1752020000142,1.0000000000
1752020000170,0.8745098039
1752020000197,0.8745098039
1752020000223,0.7490196078
1752020000249,0.8117647059
1752020000275,1.0000000000
1752020000300,1.0000000000
1752020000326,0.9372549020
1752020000351,0.9372549020
1752020000378,1.0000000000
1752020000405,0.8745098039
1752020000432,0.8745098039
1752020000460,1.0000000000
1752020000487,0.8745098039
1752020000517,0.8117647059
1752020000547,0.8745098039
1752020000578,1.0000000000
1752020000608,0.8117647059
1752020000637,1.0000000000
1752020000663,1.0000000000
1752020000689,1.0000000000
1752020000719,0.9372549020
1752020000748,0.8745098039
1752020000777,1.0000000000
1752020000806,1.0000000000
1752020000835,0.7490196078
1752020000864,1.0000000000
1752020000892,0.9686274510
1752020000919,1.0000000000
1752020000948,0.8745098039
1752020000976,1.0000000000
1752020001006,1.0000000000
1752020001036,1.0000000000
1752020001066,1.0000000000
1752020001094,1.0000000000
1752020001121,1.0000000000
1752020001154,0.9372549020
1752020001183,1.0000000000
1752020001211,0.9372549020
1752020001239,1.0000000000
1752020001267,1.0000000000
1752020001296,1.0000000000
1752020001326,0.4980392157
1752020001354,0.9372549020
1752020001383,1.0000000000
1752020001412,1.0000000000
1752020001441,1.0000000000
1752020001468,1.0000000000
1752020001496,1.0000000000
1752020001528,1.0000000000
1752020001556,0.7490196078
1752020001583,1.0000000000
1752020001609,1.0000000000
1752020001637,1.0000000000
1752020001663,1.0000000000
1752020001690,1.0000000000
1752020001718,1.0000000000
1752020001745,1.0000000000
1752020001773,1.0000000000
1752020001801,1.0000000000
1752020001829,0.9686274510
1752020001858,0.8745098039
1752020001888,1.0000000000
1752020001917,0.8745098039
1752020001946,1.0000000000
1752020001975,1.0000000000
1752020002005,1.0000000000
1752020002033,1.0000000000
1752020002061,0.7490196078
1752020002089,0.6235294118
1752020002117,1.0000000000
1752020002147,0.8745098039
1752020002175,0.2470588235
1752020002202,0.9372549020
1752020002230,1.0000000000
1752020002257,0.8117647059
1752020002284,0.8745098039
1752020002311,0.8745098039
1752020002338,0.9372549020
1752020002368,0.7490196078
1752020002401,1.0000000000
1752020002429,0.8745098039
1752020002457,0.4980392157
1752020002483,1.0000000000
1752020002509,1.0000000000
1752020002536,1.0000000000
1752020002561,1.0000000000
1752020002589,0.8745098039
1752020002615,1.0000000000
1752020002642,1.0000000000
1752020002668,1.0000000000
1752020002695,0.7490196078
1752020002721,1.0000000000
1752020002747,1.0000000000
1752020002774,0.8745098039
1752020002800,1.0000000000
1752020002830,1.0000000000
1752020002857,0.4980392157
1752020002884,1.0000000000
1752020002910,1.0000000000
1752020002936,1.0000000000
1752020002963,0.8745098039
1752020002989,0.9058823529
1752020003016,1.0000000000
1752020003041,1.0000000000
1752020003067,1.0000000000
1752020003092,1.0000000000
1752020003118,1.0000000000
1752020003144,0.4980392157
1752020003170,1.0000000000
1752020003197,1.0000000000
1752020003224,0.2470588235
1752020003253,0.2470588235
1752020003280,0.9686274510
1752020003307,0.9686274510
1752020003333,0.2470588235
1752020003358,1.0000000000
1752020003384,0.8745098039
1752020003410,0.6235294118
1752020003437,1.0000000000
1752020003462,0.4980392157
1752020003488,1.0000000000
1752020003514,1.0000000000
1752020003540,1.0000000000
1752020003566,0.7490196078
1752020003591,0.8745098039
1752020003618,1.0000000000
1752020003643,1.0000000000
1752020003669,0.9372549020
1752020003695,0.7490196078
1752020003721,0.9372549020
1752020003747,1.0000000000
1752020003773,1.0000000000
1752020003799,1.0000000000
1752020003824,1.0000000000
1752020003850,1.0000000000
1752020003876,0.8117647059
1752020003902,0.6235294118
1752020003928,0.4980392157
1752020003954,0.8745098039
1752020003981,0.2470588235
1752020004008,0.8745098039
1752020004034,1.0000000000
1752020004059,0.8745098039
1752020004085,1.0000000000
1752020004111,1.0000000000
1752020004138,0.8745098039
1752020004163,1.0000000000
1752020004190,1.0000000000
1752020004216,0.7490196078
1752020004243,1.0000000000
1752020004269,1.0000000000
1752020004295,1.0000000000
1752020004321,1.0000000000
1752020004347,0.7490196078
1752020004374,1.0000000000
1752020004401,0.7490196078
1752020004427,0.8117647059
1752020004453,0.8745098039
1752020004480,1.0000000000
1752020004506,0.6235294118
1752020004532,0.8745098039
1752020004560,1.0000000000
1752020004586,0.9372549020
1752020004612,0.8745098039
1752020004640,1.0000000000
1752020004667,0.7490196078
1752020004693,0.8745098039
1752020004720,0.8745098039
1752020004747,1.0000000000
1752020004772,0.8745098039
1752020004798,0.4980392157
1752020004824,0.9372549020
1752020004850,1.0000000000
1752020004876,1.0000000000
1752020004902,0.4980392157
1752020004927,1.0000000000
1752020004953,1.0000000000
1752020004979,1.0000000000
1752020005006,1.0000000000
1752020005032,0.8745098039
1752020005058,1.0000000000
1752020005084,1.0000000000
1752020005109,1.0000000000
1752020005135,1.0000000000
1752020005161,1.0000000000
1752020005186,1.0000000000
1752020005212,0.7490196078
1752020005240,1.0000000000
1752020005267,1.0000000000
1752020005293,0.7490196078
1752020005319,0.7490196078
1752020005345,0.8745098039
1752020005371,0.9372549020
1752020005397,0.8745098039
1752020005424,0.6235294118
1752020005450,1.0000000000
1752020005476,1.0000000000
1752020005501,0.9372549020
1752020005527,1.0000000000
1752020005553,1.0000000000
1752020005580,1.0000000000
1752020005606,0.9372549020
1752020005634,1.0000000000
1752020005660,0.9372549020
1752020005686,0.4980392157
1752020005711,1.0000000000
1752020005738,0.7490196078
1752020005765,0.4980392157
1752020005791,1.0000000000
1752020005817,0.9686274510
1752020005845,0.8745098039
1752020005872,1.0000000000
1752020005898,1.0000000000
1752020005924,0.8745098039
1752020005951,1.0000000000
1752020005976,0.9372549020
1752020006003,0.9372549020
1752020006030,0.8745098039
1752020006057,0.7490196078
1752020006082,1.0000000000
1752020006108,0.9686274510
1752020006134,1.0000000000
1752020006160,0.8745098039
1752020006186,0.4980392157
1752020006212,1.0000000000
1752020006239,1.0000000000
1752020006265,0.7490196078
1752020006291,0.9372549020
1752020006317,0.7490196078
1752020006343,0.9372549020
1752020006368,1.0000000000
1752020006393,0.9372549020
1752020006419,0.9372549020
1752020006444,1.0000000000
1752020006471,1.0000000000
1752020006497,0.9686274510
1752020006522,0.9372549020
1752020006548,1.0000000000
1752020006574,0.4980392157
1752020006601,0.7490196078
1752020006627,1.0000000000
1752020006652,0.8745098039
1752020006679,1.0000000000
1752020006705,1.0000000000
1752020006731,1.0000000000
1752020006757,1.0000000000
1752020006783,1.0000000000
1752020006809,1.0000000000
1752020006834,0.4980392157
1752020006859,1.0000000000
1752020006885,0.8745098039
1752020006911,1.0000000000
1752020006936,0.7490196078
1752020006962,1.0000000000
1752020006988,0.9372549020
1752020007015,0.9372549020
1752020007042,0.8745098039
1752020007068,0.7490196078
1752020007095,0.8745098039
1752020007121,1.0000000000
1752020007147,0.8745098039
1752020007173,0.7490196078
1752020007199,0.7490196078
1752020007225,0.8745098039
1752020007252,0.8745098039
1752020007277,0.7490196078
1752020007302,0.9372549020
1752020007327,0.9372549020
1752020007353,1.0000000000
1752020007379,0.8745098039
1752020007405,1.0000000000
1752020007431,1.0000000000
1752020007457,0.8745098039
1752020007483,0.8745098039
1752020007509,0.8745098039
1752020007535,1.0000000000
1752020007560,0.9372549020
1752020007586,1.0000000000
1752020007611,1.0000000000
1752020007637,0.7490196078
1752020007665,0.9372549020
1752020007691,1.0000000000
1752020007717,0.8745098039
1752020007743,0.9372549020
1752020007768,1.0000000000
1752020007793,0.8745098039
1752020007819,0.9372549020
1752020007845,1.0000000000
1752020007872,0.4980392157
1752020007899,1.0000000000
1752020007926,0.8745098039
1752020007952,0.9372549020
1752020007979,1.0000000000
1752020008007,1.0000000000
1752020008034,0.8745098039
1752020008061,1.0000000000
1752020008089,0.8117647059
1752020008116,0.7490196078
1752020008143,0.6235294118
1752020008170,1.0000000000
1752020008196,1.0000000000
1752020008223,1.0000000000
1752020008249,1.0000000000
1752020008275,0.8745098039
1752020008301,1.0000000000
1752020008327,1.0000000000
1752020008353,0.8745098039
1752020008380,0.2470588235
1752020008406,1.0000000000
1752020008432,0.9372549020
1752020008464,0.8745098039
1752020008489,1.0000000000
1752020008515,0.9372549020
1752020008541,0.9372549020
1752020008568,0.8745098039
1752020008594,1.0000000000
1752020008620,1.0000000000
1752020008646,0.7490196078
1752020008672,1.0000000000
1752020008698,0.7490196078
1752020008724,0.6235294118
1752020008752,0.7490196078
1752020008777,0.9372549020
1752020008803,1.0000000000
1752020008829,0.7490196078
1752020008855,0.9372549020
1752020008881,1.0000000000
1752020008908,1.0000000000
1752020008934,0.9372549020
1752020008960,1.0000000000
1752020008985,0.8745098039
1752020009011,0.7490196078
1752020009038,1.0000000000
1752020009065,0.8745098039
1752020009091,0.8745098039
1752020009117,0.7490196078
1752020009143,1.0000000000
1752020009169,0.7490196078
1752020009194,1.0000000000
1752020009220,1.0000000000
1752020009246,1.0000000000
1752020009272,0.8745098039
1752020009298,1.0000000000
1752020009324,0.4980392157
1752020009350,0.7490196078
1752020009376,0.9372549020
1752020009403,1.0000000000
1752020009428,1.0000000000
1752020009455,0.8745098039
1752020009480,1.0000000000
1752020009506,1.0000000000
1752020009532,1.0000000000
1752020009559,0.7490196078
1752020009584,0.8745098039
1752020009610,1.0000000000
1752020009636,1.0000000000
1752020009663,0.9372549020
1752020009690,1.0000000000
1752020009717,0.8745098039
1752020009744,1.0000000000
1752020009771,1.0000000000
1752020009797,0.9372549020
1752020009823,1.0000000000
1752020009849,0.8117647059
1752020009875,1.0000000000
1752020009901,0.7490196078
1752020009927,0.2470588235
1752020009952,0.8745098039
1752020009978,0.8745098039
1752020010004,1.0000000000
1752020010030,0.7490196078
1752020039051,0.1647058824
1752020039094,0.5764705882
1752020039120,0.4352941176
1752020039147,0.7607843137
1752020039174,0.4078431373
1752020039202,0.4549019608
1752020039230,0.2392156863
1752020039257,0.5607843137
1752020039285,0.8784313725
1752020039311,0.8117647059
1752020039339,0.8784313725
1752020039365,0.5333333333
1752020039393,0.9137254902
1752020039419,0.2352941176
1752020039447,0.3607843137
1752020039473,0.6274509804
1752020039499,0.4862745098
1752020039525,0.2039215686
1752020039552,0.8235294118
1752020039580,0.7607843137
1752020039608,0.5490196078
1752020039635,0.5803921569
1752020039664,0.9843137255
1752020039691,0.1568627451
1752020039718,0.8901960784
1752020039745,0.0352941176
1752020039772,0.2156862745
1752020039799,0.7921568627
1752020039826,0.1568627451
1752020039853,0.5882352941
1752020039881,0.7411764706
1752020039907,0.9333333333
1752020039935,0.4588235294
1752020039962,0.0117647059
1752020039990,0.5450980392
1752020040017,0.4470588235
1752020040045,0.1607843137
1752020040072,0.3137254902
1752020040098,0.8784313725
1752020040124,0.8980392157
1752020040153,0.2196078431
1752020040181,0.5058823529
1752020040208,0.7411764706
1752020040236,0.2901960784
1752020040264,0.2000000000
1752020040292,0.2588235294
1752020040320,0.0156862745
1752020040348,0.9764705882
1752020040375,0.6745098039
1752020040401,0.9450980392
1752020040427,0.7333333333
1752020040454,0.2078431373
1752020040481,0.1019607843
1752020040507,0.0549019608
1752020040533,0.1568627451
1752020040559,0.8705882353
1752020040584,0.3450980392
1752020040610,0.8274509804
1752020040636,0.6313725490
1752020040661,0.0627450980
1752020040687,0.0470588235
1752020040713,0.5764705882
1752020040739,0.0196078431
1752020040765,0.0313725490
1752020040791,0.6431372549
1752020040817,0.8078431373
1752020040843,0.4117647059
1752020040869,0.0470588235
1752020040895,0.8313725490
1752020040921,0.2274509804
1752020040947,0.1176470588
1752020040973,0.9647058824
1752020041000,0.9294117647
1752020041028,0.6784313725
1752020041058,0.0470588235
1752020041084,0.1803921569
1752020041110,0.1882352941
1752020041136,0.0313725490
1752020041162,0.3529411765
1752020041188,0.5176470588
1752020041214,0.6000000000
1752020041240,0.7529411765
1752020041266,0.5137254902
1752020041293,0.5450980392
1752020041318,0.9529411765
1752020041344,0.2705882353
1752020041370,0.2784313725
1752020041396,0.1490196078
1752020041423,0.6705882353
1752020041449,0.0000000000
1752020041475,0.5568627451
1752020041501,0.6196078431
1752020041526,0.4784313725
1752020041552,0.1333333333
1752020041578,0.0901960784
1752020041605,0.4823529412
1752020041631,0.7960784314
1752020041657,0.8705882353
1752020041684,0.6431372549
1752020041710,0.3058823529
1752020041736,0.4431372549
1752020041762,0.1333333333
1752020041788,0.4745098039
1752020041814,0.4980392157
1752020041840,0.1411764706
1752020041867,0.9137254902
1752020041892,0.6509803922
1752020041919,0.2274509804
1752020041945,0.1725490196
1752020041972,0.5607843137
1752020041999,0.8039215686
1752020042025,0.3960784314
1752020042050,0.8745098039
1752020042076,0.8313725490
1752020042103,0.2078431373
1752020042129,0.1725490196
1752020042156,0.7215686275
1752020042182,0.7529411765
1752020042209,0.3725490196
1752020042235,0.6352941176
1752020042261,0.7921568627
1752020042287,0.6078431373
1752020042313,0.2352941176
1752020042339,0.6666666667
1752020042365,0.6509803922
1752020042391,0.8784313725
1752020042417,0.9607843137
1752020042442,0.8980392157
1752020042468,0.9333333333
1752020042494,0.2470588235
1752020042522,0.5058823529
1752020042549,0.6627450980
1752020042576,0.8313725490
1752020042604,0.3725490196
1752020042631,0.8705882353
1752020042659,0.6235294118
1752020042686,0.4352941176
1752020042715,0.1960784314
1752020042741,0.9019607843
1752020042766,0.0039215686
1752020042792,0.3725490196
1752020042818,0.9019607843
1752020042844,0.4509803922
1752020042871,0.0039215686
1752020042897,0.8862745098
1752020042924,0.1764705882
1752020042951,0.2392156863
1752020042978,0.9764705882
1752020043007,0.7450980392
1752020043034,0.8274509804
1752020043060,0.1843137255
1752020043086,0.1882352941
1752020043112,0.1215686275
1752020043137,0.6627450980
1752020043163,0.5098039216
1752020043190,0.7450980392
1752020043216,0.6823529412
1752020043242,0.3764705882
1752020043268,0.7725490196
1752020043295,0.0509803922
1752020043322,0.3764705882
1752020043349,0.9450980392
1752020043375,0.2745098039
1752020043401,0.4549019608
1752020043427,0.5137254902
1752020043453,0.4666666667
1752020043480,0.0588235294
1752020043507,0.9254901961
1752020043533,0.8627450980
1752020043560,0.8235294118
1752020043586,0.0823529412
1752020043612,0.9960784314
1752020043639,0.3450980392
1752020043665,0.5450980392
1752020043692,0.1568627451
1752020043718,0.8941176471
1752020043744,0.2235294118
1752020043771,0.3294117647
1752020043797,0.5176470588
1752020043823,0.5647058824
1752020043849,0.3176470588
1752020043875,0.0588235294
1752020043900,0.4901960784
1752020043926,0.2509803922
1752020043951,0.1137254902
1752020043977,0.4823529412
1752020044003,0.5372549020
1752020044029,0.2313725490
1752020044056,0.6039215686
1752020044083,0.3254901961
1752020044109,0.7058823529
1752020044135,0.1764705882
1752020044161,0.7647058824
1752020044188,0.3058823529
1752020044214,0.7176470588
1752020044241,0.0784313725
1752020044266,0.5843137255
1752020044292,0.3294117647
1752020044318,0.2980392157
1752020044345,0.4078431373
1752020044372,0.6235294118
1752020044398,0.4745098039
1752020044424,0.1294117647
1752020044450,0.9411764706
1752020044477,0.2980392157
1752020044503,0.8666666667
1752020044530,0.8941176471
1752020044556,0.3803921569
1752020044582,0.1019607843
1752020044608,0.4784313725
1752020044634,0.7098039216
1752020044660,0.8313725490
1752020044687,0.0588235294
1752020044714,0.3607843137
1752020044740,0.2745098039
1752020044767,0.0156862745
1752020044793,0.9176470588
1752020044819,0.8784313725
1752020044846,0.1254901961
1752020044873,0.8784313725
1752020044899,0.0235294118
1752020044926,0.2784313725
1752020044953,0.5215686275
1752020044979,0.8117647059
1752020045005,0.4470588235
1752020045031,0.3686274510
1752020045057,1.0000000000
1752020045083,0.2823529412
1752020045109,0.0862745098
1752020045135,0.2509803922
1752020045161,0.0000000000
1752020045187,0.5254901961
1752020045213,0.7372549020
1752020045239,0.2156862745
1752020045265,0.6588235294
1752020045291,0.1254901961
1752020045318,0.1960784314
1752020045344,0.9764705882
1752020045370,0.7411764706
1752020045396,0.3372549020
1752020045422,0.1490196078
1752020045448,0.2117647059
1752020045474,0.9215686275
1752020045501,0.1764705882
1752020045526,0.5607843137
1752020045553,0.5176470588
1752020045580,0.0313725490
1752020045606,0.4431372549
1752020045632,0.6705882353
1752020045660,0.9333333333
1752020045686,0.4392156863
1752020045712,0.7647058824
1752020045739,0.8549019608
1752020045765,0.6470588235
1752020045791,0.0705882353
1752020045817,0.1490196078
1752020045843,0.8941176471
1752020045869,0.0862745098
1752020045895,0.0941176471
1752020045921,0.9058823529
1752020045947,0.2745098039
1752020045973,0.7333333333
1752020045999,0.2470588235
1752020046025,0.2470588235
1752020046050,0.3137254902
