# RNG values from fpga-serial provider
# Format: timestamp_ms,random_value
1752021649184,0.7411764706
1752021649211,0.7960784314
1752021649238,0.2745098039
1752021649265,0.3960784314
1752021649292,0.2705882353
1752021649320,0.7960784314
1752021649347,0.8705882353
1752021649372,0.4666666667
1752021649398,0.3254901961
1752021649425,0.9019607843
1752021649453,0.3254901961
1752021649482,0.1058823529
1752021649509,0.5725490196
1752021649536,0.3843137255
1752021649563,0.2117647059
1752021649591,0.4705882353
1752021649618,0.2313725490
1752021649644,0.3333333333
1752021649670,0.9764705882
1752021649696,0.7960784314
1752021649723,0.8901960784
1752021649751,0.0392156863
1752021649778,0.3686274510
1752021649805,0.3921568627
1752021649832,0.8156862745
1752021649858,0.6352941176
1752021649885,0.6000000000
1752021649912,0.4000000000
1752021649939,0.3294117647
1752021649965,0.9176470588
1752021649993,0.9725490196
1752021650021,0.3098039216
1752021650048,0.7647058824
1752021650075,0.0352941176
1752021650103,0.4666666667
1752021650131,0.6901960784
1752021650157,0.4196078431
1752021650190,0.0901960784
1752021650216,0.2000000000
1752021650244,0.6823529412
1752021650270,0.9176470588
1752021650297,0.6784313725
1752021650324,0.5137254902
1752021650351,0.1647058824
1752021650378,0.4823529412
1752021650404,0.5960784314
1752021650432,0.1960784314
1752021650458,0.1882352941
1752021650485,0.7647058824
1752021650512,0.9568627451
1752021650540,0.6431372549
1752021650567,0.0156862745
1752021650594,0.3960784314
1752021650621,0.3568627451
1752021650648,0.9333333333
1752021650676,0.1921568627
1752021650702,0.3098039216
1752021650729,0.1921568627
1752021650757,0.4235294118
1752021650785,0.6666666667
1752021650811,0.0156862745
1752021650838,0.7450980392
1752021650866,0.4627450980
1752021650894,0.8431372549
1752021650921,0.2235294118
1752021650948,0.8745098039
1752021650975,0.8156862745
1752021651002,0.0823529412
1752021651029,0.8352941176
1752021651056,0.8078431373
1752021651082,0.8705882353
1752021651108,0.4392156863
1752021651135,0.5647058824
1752021651161,0.3803921569
1752021651188,0.9568627451
1752021651215,0.6156862745
1752021651242,0.4509803922
1752021651269,0.5019607843
1752021651296,0.3607843137
1752021651323,0.5294117647
1752021651351,0.3490196078
1752021651379,0.8901960784
1752021651406,0.4352941176
1752021651433,0.2627450980
1752021651459,0.1058823529
1752021651486,0.4156862745
1752021651512,0.0705882353
1752021651538,0.1333333333
1752021651564,0.1215686275
1752021651590,0.0509803922
1752021651615,0.7725490196
1752021651642,0.7843137255
1752021651670,0.4352941176
1752021651697,0.1921568627
1752021651723,0.8901960784
1752021651751,0.3019607843
1752021651779,0.3098039216
1752021651806,0.7254901961
1752021651833,0.5372549020
1752021651860,0.1607843137
1752021651887,0.9843137255
1752021651913,0.9686274510
1752021651942,0.4274509804
1752021651970,0.1490196078
1752021651999,0.3333333333
1752021652025,0.1607843137
1752021652053,0.3960784314
1752021652080,0.2823529412
1752021652108,0.2274509804
1752021652136,0.3686274510
1752021652164,0.4274509804
1752021652191,0.6196078431
1752021652218,0.0000000000
1752021652245,0.0117647059
1752021652273,0.9921568627
1752021652300,0.4627450980
1752021652327,0.0235294118
1752021652354,0.0901960784
1752021652383,0.0000000000
1752021652410,0.4000000000
1752021652437,0.7725490196
1752021652465,0.8392156863
1752021652493,0.8980392157
1752021652521,0.3372549020
1752021652548,0.9215686275
1752021652575,0.1098039216
1752021652602,0.0862745098
1752021652629,0.7803921569
1752021652656,0.5254901961
1752021652684,0.1372549020
1752021652711,0.2470588235
1752021652738,0.5098039216
1752021652766,0.8313725490
1752021652793,0.3333333333
1752021652821,0.9215686275
1752021652848,0.1294117647
1752021652875,0.4980392157
1752021652902,0.7176470588
1752021652929,0.2117647059
1752021652957,0.1450980392
1752021652983,0.9333333333
1752021653011,0.0470588235
1752021653038,0.3686274510
1752021653064,0.9529411765
1752021653090,0.1725490196
1752021653117,0.2431372549
1752021653143,0.4901960784
1752021653170,0.0627450980
1752021653197,0.0000000000
1752021653223,0.0392156863
1752021653250,0.0078431373
1752021653277,0.9411764706
1752021653304,0.8156862745
1752021653332,0.4666666667
1752021653358,0.2549019608
1752021653385,0.8627450980
1752021653411,0.9019607843
1752021653439,0.2705882353
1752021653466,0.6313725490
1752021653494,0.5764705882
1752021653520,0.3450980392
1752021653548,0.7372549020
1752021653575,0.4980392157
1752021653602,0.9215686275
1752021653629,0.1803921569
1752021653658,0.1686274510
1752021653686,0.3254901961
1752021653713,0.4352941176
1752021653741,0.2823529412
1752021653767,0.0274509804
1752021653794,0.3882352941
1752021653820,0.6901960784
1752021653849,0.0156862745
1752021653878,0.4509803922
1752021653904,0.8862745098
1752021653932,0.6392156863
1752021653959,0.0078431373
1752021653986,0.8901960784
1752021654013,0.7647058824
1752021654040,0.2392156863
1752021654066,0.9686274510
1752021654093,0.6156862745
1752021654120,0.8078431373
1752021654148,0.4823529412
1752021654174,0.1960784314
1752021654202,0.0509803922
1752021654230,0.2117647059
1752021654257,0.7725490196
1752021654283,0.0627450980
1752021654311,0.3686274510
1752021654338,0.8470588235
1752021654365,0.4313725490
1752021654392,0.1019607843
1752021654419,0.4549019608
1752021654446,0.9411764706
1752021654473,0.1843137255
1752021654499,0.5411764706
1752021654527,0.8000000000
1752021654554,0.3098039216
1752021654581,0.1411764706
1752021654608,0.6392156863
1752021654642,0.6549019608
1752021654670,0.3372549020
1752021654697,0.1960784314
1752021654723,0.3490196078
1752021654750,0.0000000000
1752021654778,0.0156862745
1752021654805,0.8705882353
1752021654832,0.1333333333
1752021654860,0.6745098039
1752021654886,0.6196078431
1752021654913,0.2705882353
1752021654940,0.5019607843
