# RNG values from fpga-serial provider
# Format: timestamp_ms,random_value
1752022537008,0.9980459064
1752022537033,0.7499999850
1752022537059,0.8745059818
1752022537086,0.9999980778
1752022537111,0.8740196228
1752022537136,0.9990196079
1752022537162,0.2499999924
1752022537188,0.9370117187
1752022537214,1.0000000000
1752022537240,0.9374942742
1752022537266,0.9997558519
1752022537292,0.9999999963
1752022537318,0.9999980927
1752022537362,0.9980468750
1752022537389,0.8120098039
1752022537430,0.9990224801
1752022537456,0.9995107614
1752022537484,0.9997529984
1752022537510,0.9999999944
1752022537537,0.9997558594
1752022537685,0.9999971390
1752022537712,0.8749961815
1752022537738,1.0000000000
1752022537764,0.7480468600
1752022537790,0.9355392419
1752022537816,0.9999999963
1752022537842,0.8750000000
1752022537868,0.9960937500
1752022537894,0.6249999997
1752022537920,0.3082165707
1752022537947,0.3004852515
1752022537973,0.6394694891
1752022538000,0.8056062415
1752022538027,0.9948659537
1752022538054,0.9439521995
1752022538081,0.5606079056
1752022538109,0.6001603749
1752022538135,0.0136193014
1752022538161,0.8113741853
1752022538188,0.0394706121
1752022538214,0.8775879964
1752022538240,0.2354572719
1752022538267,0.9147959761
1752022538294,0.7013232260
1752022538322,0.9603033957
1752022538349,0.9823961018
1752022538377,0.5696566954
1752022538404,0.3003479341
1752022538430,0.4541805572
1752022538456,0.6183070446
1752022538484,0.3668261998
1752022538510,0.6387415898
1752022538536,0.9925122608
1752022538563,0.1845362178
1752022538590,0.3746911684
1752022538617,0.1280096262
1752022538645,0.9345269974
1752022538673,0.6057713387
1752022538701,0.6247283084
1752022538729,0.0754650235
1752022538755,0.3436149984
1752022538785,0.6000019763
1752022538816,0.1031382836
1752022538843,0.2395103656
1752022538873,0.0773458651
1752022538902,0.1061244165
1752022538932,0.6187874490
1752022538962,0.3775522312
1752022538991,0.1321621118
1752022539022,0.9638837760
1752022539051,0.8233899285
1752022539079,0.6209294730
1752022539105,0.3690246144
1752022539132,0.2362885452
1752022539166,0.5849921043
1752022539197,0.8653601345
1752022539232,0.3566900809
1752022539270,0.7297749451
1752022539302,0.6075196791
1752022539332,0.8666097177
1752022539360,0.1094394611
1752022539386,0.8241179706
1752022539412,0.4104667742
1752022539440,0.6402564455
1752022539467,0.9995200417
1752022539494,0.6221364801
1752022539521,0.0468044621
1752022539548,0.9742688697
1752022539576,0.6309597191
1752022539606,0.0414455864
1752022539635,0.1062020881
1752022539665,0.9089887682
1752022539695,0.7658200880
1752022539724,0.9312403088
1752022539753,0.3774316316
1752022539781,0.5314019857
1752022539810,0.7551056002
1752022539839,0.2894592121
1752022539868,0.0017161714
1752022539896,0.4652973959
1752022539923,0.0925662127
1752022539954,0.3353097395
1752022539982,0.8081437484
1752022540012,0.4269814285
1752022540040,0.0141510638
1752022540068,0.8797175493
1752022540094,0.3368021421
1752022540121,0.0402649930
1752022540150,0.3482548500
1752022540178,0.8148376378
1752022540207,0.1848257049
1752022540237,0.1161407421
1752022540268,0.4102678083
1752022540295,0.7429653331
1752022540322,0.3374934521
1752022540349,0.6351244782
1752022540376,0.6217143020
1752022540403,0.5010675379
1752022540430,0.7461318101
1752022540457,0.5024575643
1752022540483,0.0188689285
1752022540510,0.2410021567
1752022540537,0.1375018307
1752022540564,0.4788697070
1752022540591,0.9302775601
1752022540619,0.3267052722
1752022540646,0.5696015865
1752022540680,0.8134945200
1752022540708,0.3991289093
1752022540737,0.4725498405
1752022540765,0.6987845247
1752022540792,0.7902553074
1752022540819,0.2938063979
1752022540847,0.3690275262
1752022540875,0.3131851930
1752022540904,0.5425162056
1752022540931,0.0015348115
1752022540960,0.1979423098
1752022540987,0.4273122154
1752022541014,0.9614352465
1752022541040,0.4050981175
1752022541067,0.2232074224
1752022541093,0.9288301519
1752022541119,0.3171592700
1752022541145,0.7194706681
1752022541172,0.5141027154
1752022541199,0.7674690296
1752022541225,0.9424355300
1752022541251,0.8934339208
1752022541278,0.0365816676
1752022541304,0.1372514749
1752022541331,0.2615529516
1752022541358,0.1748793729
1752022541386,0.5396450585
1752022541413,0.0780319011
1752022541439,0.6766990502
1752022541466,0.3998963431
1752022541494,0.7183323155
1752022541521,0.8355529306
1752022541548,0.6241108821
1752022541574,0.2888759513
1752022541600,0.3660092932
1752022541626,0.9733618698
1752022541652,0.1014480219
1752022541679,0.4214928398
1752022541706,0.4189615549
1752022541732,0.3242203098
1752022541758,0.4532108538
1752022541784,0.8296239308
1752022541811,0.5140621382
1752022541838,0.5364418345
1752022541865,0.7195081633
1752022541892,0.1894152067
1752022541919,0.7709619577
1752022541947,0.5486221056
1752022541975,0.5927805718
1752022542003,0.8765714341
1752022542029,0.1172325029
1752022542055,0.4359234894
1752022542082,0.3321363221
1752022542108,0.9376585125
1752022542134,0.2946130676
1752022542160,0.9706246268
1752022542188,0.9090955979
1752022542214,0.5160870765
1752022542241,0.7012534180
1752022542267,0.7460247641
1752022542295,0.2072297596
1752022542323,0.3556602654
1752022542350,0.6919816997
1752022542377,0.2501706232
1752022542405,0.4050424773
1752022542432,0.7594500938
1752022542459,0.4096133091
1752022542487,0.0418037614
1752022542513,0.9040491362
1752022542539,0.9875629228
1752022542567,0.9458679748
1752022542596,0.2705374957
1752022542623,0.7075435174
1752022542650,0.7763700212
1752022542679,0.1443798417
1752022542705,0.6132345655
1752022542732,0.6606124913
1752022542758,0.6357708852
1752022542786,0.4341655028
1752022542813,0.7428595251
1752022542840,0.5164364410
1752022542868,0.6892716290
1752022542896,0.2033625301
1752022542923,0.9689905026
1752022542950,0.5856225718
1752022542979,0.2373503587
1752022543006,0.6520187435
1752022543032,0.7199612790
1752022543058,0.3119087099
1752022543089,0.8961617951
1752022543116,0.2508010066
1752022543144,0.0823391217
1752022543172,0.2656968802
1752022543200,0.7739483583
1752022543229,0.0598651571
1752022543262,0.7810155223
1752022543290,0.2982675688
1752022543319,0.4749726398
1752022543348,0.2500971410
1752022543378,0.1887769148
1752022543406,0.3728753525
1752022543435,0.8847976392
1752022543463,0.2000075619
1752022543493,0.9424005658
1752022543525,0.3865976260
1752022543557,0.6404239509
1752022543587,0.8737624499
1752022543619,0.2824070582
1752022543648,0.7668307712
1752022543675,0.3154156537
1752022543710,0.4253379410
1752022543739,0.8186452861
1752022543770,0.3840174746
1752022543799,0.6255975784
1752022543831,0.0827500543
1752022543861,0.1984852413
1752022543891,0.1625963548
1752022543929,0.6885096798
1752022543961,0.6968747013
1752022543991,0.6099253310
1752022544021,0.2224428917
1752022544050,0.3855219237
1752022544079,0.1246926384
1752022544108,0.0881112241
1752022544135,0.2842356414
1752022544164,0.1450871185
1752022544191,0.5846440346
1752022544221,0.1989085819
1752022544250,0.7587890459
1752022544278,0.5275005234
1752022544305,0.0554968827
1752022544333,0.3720099436
1752022544362,0.4783828136
1752022544391,0.6404358606
1752022544420,0.7891793977
1752022544447,0.8135030497
1752022544476,0.7041099523
1752022544507,0.5528392567
1752022544537,0.0170481030
1752022544565,0.5233255856
1752022544593,0.8658966471
1752022544622,0.5059185136
1752022544650,0.2457866613
1752022544680,0.3465524615
1752022544711,0.7839047466
1752022544740,0.5320046396
1752022544769,0.0931721479
1752022544798,0.8401578685
1752022544828,0.0871009659
1752022544856,0.2656958225
1752022544886,0.8496279241
1752022544914,0.6836082197
1752022544943,0.6581796584
1752022544971,0.9503958803
1752022545000,0.4138949570
1752022545038,0.5959666554
1752022545068,0.2353026732
1752022545097,0.5613424297
1752022545126,0.2504341307
1752022545154,0.9152617284
1752022545183,0.2512544019
1752022545212,0.3634966697
1752022545239,0.3015709408
1752022545266,0.8956265012
1752022545295,0.7457441380
1752022545323,0.6728572624
1752022545352,0.5126173109
1752022545380,0.1134323634
1752022545409,0.2986772476
1752022545439,0.1705308697
1752022545470,0.5130671592
1752022545498,0.8644156663
1752022545528,0.6860855421
1752022545558,0.5426272232
1752022545586,0.1500993765
1752022545615,0.2222672778
1752022545646,0.1948388925
1752022545676,0.0748206647
1752022545706,0.5695446773
1752022545735,0.1965615403
1752022545764,0.5867056021
1752022545792,0.2315676120
1752022545821,0.4851912978
1752022545850,0.2506201715
1752022545882,0.4080423055
1752022545911,0.4890677199
1752022545940,0.1517508522
1752022545969,0.4980738411
1752022545997,0.4304282385
1752022546026,0.7045592902
1752022546072,0.8455932818
1752022546140,0.2595335502
1752022546172,0.7878145151
1752022546202,0.1751157300
1752022546230,0.5616499215
1752022546259,0.9458430379
1752022546286,0.0170387898
1752022546314,0.7595559046
1752022546342,0.3704746057
1752022546371,0.1882765643
1752022546399,0.2519552298
1752022546427,0.3340563388
1752022546456,0.5466751777
1752022546487,0.6720650500
1752022546516,0.6829175231
1752022546545,0.6769356438
1752022546573,0.2176019117
1752022546600,0.1299579914
1752022546629,0.6880046156
1752022546660,0.0013432584
1752022546690,0.2848355666
1752022546719,0.9076085933
1752022546748,0.6306983818
1752022546777,0.8499407675
1752022546809,0.7804007192
1752022546839,0.7582391304
1752022546869,0.6842127223
1752022546901,0.8337613698
1752022546931,0.5550308254
1752022546962,0.7679796216
1752022546991,0.9643064814
1752022547019,0.6338822685
1752022547048,0.5346473534
1752022547079,0.3518097013
1752022547106,0.2282470230
1752022547134,0.4992695394
1752022547163,0.7885803475
1752022547192,0.0142981773
1752022547221,0.1634709752
1752022547250,0.7217800828
1752022547279,0.4141539436
1752022547307,0.1561372902
1752022547336,0.9289067418
1752022547364,0.3967340743
1752022547394,0.4152243509
1752022547423,0.8902023220
1752022547452,0.7509609078
1752022547480,0.4578566177
1752022547508,0.5521930904
1752022547539,0.1997957500
1752022547570,0.2108329845
1752022547598,0.4829298098
1752022547629,0.5514834185
1752022547661,0.3327402969
1752022547691,0.1757933866
1752022547721,0.4637434090
1752022547751,0.2161780056
1752022547780,0.9819745941
1752022547811,0.9996005071
1752022547842,0.1829878460
1752022547872,0.6109262904
1752022547902,0.3064477584
1752022547933,0.4650808576
1752022547963,0.0568702712
1752022547992,0.1706878201
1752022548021,0.4149603637
1752022548051,0.4739937711
1752022548084,0.8703377365
1752022548114,0.9203486189
1752022548143,0.8446427525
1752022548172,0.4776263867
1752022548201,0.8736874640
1752022548227,0.5761376732
1752022548254,0.5674065297
1752022548281,0.1351939082
1752022548307,0.5382758459
1752022548335,0.4601596027
1752022548363,0.4097182069
1752022548390,0.8754366955
1752022548419,0.4100219930
1752022548446,0.7394171899
1752022548473,0.3474478154
1752022548500,0.8512096712
1752022548528,0.0654526986
1752022548555,0.2365857179
1752022548583,0.6076452578
1752022548610,0.4954176283
1752022548639,0.6953403202
1752022548668,0.4732677977
1752022548697,0.8201329324
1752022548725,0.1560733030
1752022548755,0.7958812906
1752022548783,0.5614903841
1752022548812,0.6107934133
1752022548839,0.4543569056
1752022548866,0.6871633189
1752022548893,0.2422639065
1752022548921,0.0129637835
1752022548948,0.3982184297
1752022548976,0.4353218836
1752022549005,0.3999248930
1752022549031,0.2069934265
1752022549057,0.8528787167
1752022549086,0.0331051250
1752022549113,0.1980538469
1752022549140,0.8227480875
1752022549166,0.8173598123
1752022549194,0.9673196217
1752022549223,0.1926714811
1752022549250,0.9687214815
1752022549278,0.4292272074
1752022549306,0.1369055575
1752022549333,0.6557866038
1752022549359,0.4275951242
1752022549387,0.8743595942
1752022549414,0.3135421172
1752022549442,0.0982447879
1752022549470,0.8851351305
1752022549498,0.5354305346
1752022549526,0.7070237644
1752022549555,0.8291556113
1752022549585,0.3960681617
1752022549613,0.4279422787
1752022549640,0.8513294526
1752022549672,0.7177872529
1752022549699,0.9451447648
1752022549727,0.0746966980
1752022549755,0.3960695605
1752022549783,0.3313148474
1752022549810,0.5655291967
1752022549837,0.6537326797
1752022549864,0.3589828933
1752022549891,0.4240863981
1752022549918,0.7715084447
1752022549946,0.6018944074
1752022549973,0.0823879140
1752022550000,0.3620922634
1752022550028,0.4331922814
1752022550055,0.6185346056
1752022550083,0.7807137377
1752022550112,0.7125158198
1752022550140,0.0057785970
1752022550167,0.5163354332
1752022550197,0.0126680215
1752022550223,0.3870226914
1752022550250,0.0990937744
1752022550277,0.1756300764
1752022550304,0.7387627740
1752022550331,0.3018421727
1752022550358,0.4674603875
1752022550388,0.2764033552
1752022550415,0.4306036617
1752022550442,0.6535659525
1752022550474,0.6707409901
1752022550503,0.1534242442
1752022550531,0.6601018642
1752022550559,0.2676607259
1752022550587,0.5240439154
1752022550615,0.9370791886
1752022550642,0.9404564153
1752022550670,0.9902297440
1752022550698,0.3578882831
1752022550725,0.2269860306
1752022550752,0.2657507882
1752022550780,0.5411621427
1752022550807,0.4070749640
1752022550836,0.6640911805
1752022550865,0.7302462363
1752022550894,0.7130794406
1752022550921,0.3396918595
1752022550948,0.6139292972
1752022550975,0.8119541569
1752022551002,0.9882017630
1752022551028,0.9098571869
1752022551054,0.7636651303
1752022551080,0.2717806306
1752022551106,0.1811450455
1752022551133,0.6731166077
1752022551161,0.3141202853
1752022551189,0.7663203543
1752022551216,0.3697164586
1752022551244,0.0525483356
1752022551272,0.9379514116
1752022551299,0.0969839848
1752022551327,0.3384732875
1752022551355,0.3857245209
1752022551382,0.8950394995
1752022551409,0.1867609991
1752022551438,0.4852205425
1752022551466,0.1986735161
1752022551492,0.3882174993
1752022551520,0.9952148809
1752022551548,0.3133619452
1752022551575,0.7608500097
1752022551602,0.0432640577
1752022551628,0.0536983679
1752022551656,0.5513822663
1752022551683,0.5451063797
1752022551711,0.7765157406
1752022551738,0.5156008246
1752022551765,0.7495219136
1752022551793,0.7430369015
1752022551821,0.2213046423
1752022551848,0.1789285054
1752022551875,0.3964486449
1752022551904,0.8421888614
1752022551932,0.2982478494
1752022551959,0.6837246850
1752022551985,0.5290929055
1752022552013,0.4394489754
1752022552039,0.1464103200
1752022552066,0.4007560581
1752022552095,0.1802421366
1752022552123,0.3958679846
1752022552151,0.3364784588
1752022552178,0.0318954878
1752022552205,0.9285995224
1752022552232,0.6009321005
1752022552259,0.3665576715
1752022552285,0.9853739382
1752022552312,0.5255340816
1752022552339,0.4270700008
1752022552365,0.9460851529
1752022552392,0.7766160997
1752022552420,0.8205319785
1752022552448,0.6682527297
1752022552476,0.1760417060
1752022552502,0.3001955599
1752022552530,0.3645776793
1752022552558,0.4046877242
1752022552584,0.6797173018
1752022552610,0.5147042399
1752022552641,0.1383799194
1752022552670,0.9139695335
1752022552698,0.6623590376
1752022552728,0.8383021652
1752022552756,0.2790854553
1752022552785,0.0626288916
1752022552811,0.3039626403
1752022552840,0.1606674164
1752022552871,0.1132830030
1752022552900,0.1910310197
1752022552929,0.7685185854
1752022552956,0.8120851041
1752022552984,0.7110633402
1752022553010,0.4001673412
1752022553037,0.0724475607
1752022553064,0.3581918460
1752022553092,0.4730703306
1752022553121,0.8915781993
1752022553148,0.7546072148
1752022553175,0.0919429746
1752022553203,0.2832176763
1752022553231,0.3118986970
1752022553260,0.4839472071
1752022553287,0.9740926214
1752022553314,0.3453644138
1752022553346,0.1315197870
1752022553375,0.2928702201
1752022553402,0.1821163898
1752022553430,0.6484408187
1752022553457,0.1042003257
1752022553485,0.9041299657
1752022553512,0.3377688845
1752022553538,0.4675595987
1752022553565,0.9652617890
1752022553591,0.9408723421
1752022553619,0.6268424149
1752022553647,0.0172978796
1752022553673,0.1353380834
1752022553699,0.8689997673
1752022553727,0.5238395996
1752022553755,0.1378953439
1752022553782,0.6822102661
1752022553811,0.3809451301
1752022553839,0.0913342971
1752022553868,0.0177820879
1752022553896,0.7129721809
1752022553925,0.6258888886
1752022553954,0.5621200501
1752022553981,0.1690231823
1752022554007,0.6369456804
1752022554034,0.1546450428
1752022554061,0.6445665761
1752022554088,0.5494722716
1752022554115,0.8317764836
1752022554141,0.0897275117
1752022554168,0.6983737454
1752022554197,0.6766269951
1752022554224,0.0131764808
1752022554251,0.1197355255
1752022554276,0.4870193746
1752022554304,0.5919641616
1752022554330,0.8155696645
1752022554356,0.2684857927
1752022554383,0.6700378260
1752022554413,0.9385505551
1752022554439,0.7887276229
1752022554465,0.5879059491
1752022554493,0.7682186434
1752022554521,0.1832199234
1752022554548,0.5791861004
1752022554577,0.0533371042
1752022554604,0.1112048670
1752022554630,0.3268201974
1752022554659,0.2578120395
1752022554687,0.5770421912
1752022554714,0.3296387438
1752022554743,0.8644489366
1752022554770,0.2434603181
1752022554797,0.3046921236
1752022554824,0.0708663291
1752022554850,0.6064631568
1752022554879,0.5999889941
1752022554907,0.8071019938
1752022554934,0.0170665111
1752022554961,0.5069565481
1752022554988,0.5452176713
1752022555017,0.8668078549
1752022555045,0.6689540322
1752022555073,0.5909705839
1752022555100,0.6540772751
1752022555129,0.4801093145
1752022555157,0.4236187305
1752022555185,0.2366130897
1752022555214,0.7327220386
1752022555245,0.5751595014
1752022555272,0.1029711799
1752022555300,0.5858355415
1752022555327,0.1976913489
1752022555354,0.8787327702
1752022555381,0.8793018323
1752022555408,0.0151893359
1752022555435,0.2256137401
1752022555463,0.0574510906
1752022555489,0.6892366471
1752022555516,0.3958771518
1752022555544,0.5930094094
1752022555571,0.0607093375
1752022555598,0.2559396425
1752022555625,0.6965990401
1752022555652,0.1171208849
1752022555680,0.1678686834
1752022555707,0.1140073519
1752022555734,0.8877376471
1752022555763,0.8833827895
1752022555791,0.9369226950
1752022555819,0.0048882859
1752022555847,0.9338663784
1752022555874,0.5748130152
1752022555901,0.2454376261
1752022555927,0.4271000683
1752022555955,0.9624602743
1752022555981,0.9102794181
1752022556008,0.3435748856
1752022556033,0.7009771694
1752022556060,0.4752498910
1752022556086,0.8484828819
1752022556113,0.8357065608
1752022556140,0.3262717811
1752022556166,0.8441257665
1752022556193,0.6610530360
